country,year,iso_code,population,gdp,biofuel_consumption,biofuel_share_energy,carbon_intensity_elec,coal_consumption,coal_share_energy,fossil_fuel_consumption,fossil_share_energy,gas_consumption,gas_share_energy,greenhouse_gas_emissions,hydro_consumption,hydro_share_energy,low_carbon_consumption,low_carbon_share_energy,nuclear_consumption,nuclear_share_energy,oil_consumption,oil_share_energy,other_renewable_consumption,other_renewables_share_energy,primary_energy_consumption,renewables_consumption,renewables_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy
Africa (EI),1992,,,,0.0,0.0,,858.831,32.481,2444.041,92.433,421.27,15.932,,171.092,6.471,200.077,7.567,26.355,0.997,1163.94,44.02,2.629,0.099,2644.118,173.722,6.57,0.0,0.0,0.0,0.0
Africa (EI),1993,,,,0.0,0.0,,871.714,32.878,2460.243,92.791,412.644,15.563,,167.61,6.322,191.136,7.209,20.586,0.776,1175.885,44.35,2.934,0.111,2651.378,170.55,6.432,0.0,0.0,0.006,0.0
Africa (EI),1994,,,,0.0,0.0,,894.448,32.636,2540.244,92.686,431.828,15.756,,170.311,6.214,200.452,7.314,27.515,1.004,1213.968,44.294,2.61,0.095,2740.697,172.937,6.31,0.0,0.0,0.016,0.001
Africa (EI),1995,,,,0.0,0.0,,922.471,32.35,2639.589,92.567,461.243,16.175,,176.736,6.198,211.966,7.433,32.067,1.125,1255.875,44.042,3.145,0.11,2851.555,179.899,6.309,0.0,0.0,0.019,0.001
Africa (EI),1996,,,,0.0,0.0,,935.228,31.982,2702.619,92.422,484.192,16.558,,184.269,6.301,221.61,7.578,33.412,1.143,1283.199,43.882,3.908,0.134,2924.229,188.198,6.436,0.0,0.0,0.021,0.001
Africa (EI),1997,,,,0.0,0.0,,959.019,32.115,2757.126,92.33,474.476,15.889,,188.811,6.323,229.046,7.67,35.886,1.202,1323.631,44.325,4.328,0.145,2986.172,193.16,6.468,0.0,0.0,0.021,0.001
Africa (EI),1998,,,,0.0,0.0,,937.039,30.901,2791.332,92.05,499.337,16.467,,197.098,6.5,241.07,7.95,38.593,1.273,1354.956,44.683,5.356,0.177,3032.402,202.477,6.677,0.0,0.0,0.022,0.001
Africa (EI),1999,,,,0.0,0.0,,966.011,30.909,2874.499,91.975,504.02,16.127,,209.013,6.688,250.811,8.025,36.425,1.165,1404.469,44.939,5.315,0.17,3125.31,214.386,6.86,0.0,0.0,0.059,0.002
Africa (EI),2000,,,,0.0,0.0,,963.731,30.156,2928.547,91.638,556.822,17.424,,222.531,6.963,267.233,8.362,36.916,1.155,1407.994,44.058,7.232,0.226,3195.78,230.317,7.207,0.035,0.001,0.519,0.016
Africa (EI),2001,,,,0.0,0.0,,975.926,29.485,3033.457,91.647,634.636,19.174,,237.576,7.178,276.496,8.353,30.218,0.913,1422.895,42.988,7.437,0.225,3309.953,246.278,7.441,0.044,0.001,1.221,0.037
Africa (EI),2002,,,,0.491,0.015,,934.422,27.87,3061.847,91.323,670.636,20.002,,248.178,7.402,290.924,8.677,33.586,1.002,1456.789,43.45,7.325,0.218,3352.771,257.338,7.675,0.049,0.001,1.295,0.039
Africa (EI),2003,,,,0.541,0.015,,1017.048,28.936,3229.692,91.888,711.536,20.244,,239.477,6.813,285.122,8.112,35.24,1.003,1501.107,42.708,8.252,0.235,3514.814,249.881,7.109,0.058,0.002,1.553,0.044
Africa (EI),2004,,,,0.637,0.017,,1119.162,29.654,3473.607,92.037,783.106,20.749,,251.336,6.659,300.518,7.963,36.958,0.979,1571.339,41.635,9.303,0.246,3774.125,263.56,6.983,0.071,0.002,2.214,0.059
Africa (EI),2005,,,,0.056,0.001,,1039.073,27.45,3488.187,92.149,808.028,21.346,,254.379,6.72,297.18,7.851,31.029,0.82,1641.086,43.353,9.397,0.248,3785.367,266.151,7.031,0.084,0.002,2.235,0.059
Africa (EI),2006,,,,0.072,0.002,,1054.097,27.318,3554.957,92.129,843.748,21.866,,261.918,6.788,303.709,7.871,27.375,0.709,1657.112,42.945,11.81,0.306,3858.666,276.333,7.161,0.108,0.003,2.426,0.063
Africa (EI),2007,,,,0.791,0.02,,1071.633,26.754,3692.005,92.173,900.414,22.479,,269.185,6.72,313.503,7.827,30.707,0.767,1719.958,42.94,9.803,0.245,4005.508,282.796,7.06,0.143,0.004,2.873,0.072
Africa (EI),2008,,,,0.61,0.014,,1180.725,27.813,3923.006,92.41,935.503,22.037,,272.483,6.419,322.221,7.59,35.066,0.826,1806.778,42.56,10.172,0.24,4245.228,287.156,6.764,0.204,0.005,3.686,0.087
Africa (EI),2009,,,,0.34,0.008,,1176.002,27.243,3988.265,92.393,941.238,21.805,,278.046,6.441,328.384,7.607,34.318,0.795,1871.025,43.344,10.974,0.254,4316.649,294.066,6.812,0.268,0.006,4.438,0.103
Africa (EI),2010,,,,0.211,0.005,,1165.736,26.192,4097.205,92.056,981.42,22.051,,298.874,6.715,353.547,7.944,36.028,0.809,1950.049,43.814,11.493,0.258,4450.751,317.519,7.134,0.6,0.013,6.341,0.142
Africa (EI),2011,,,,0.505,0.011,,1147.93,25.587,4125.856,91.965,1061.593,23.663,,305.471,6.809,360.464,8.035,34.154,0.761,1916.333,42.715,12.089,0.269,4486.32,326.31,7.273,1.661,0.037,6.584,0.147
Africa (EI),2012,,,,0.607,0.013,,1119.282,23.991,4303.697,92.245,1147.735,24.601,,304.926,6.536,361.793,7.755,34.119,0.731,2036.679,43.654,12.521,0.268,4665.49,327.673,7.023,2.722,0.058,6.898,0.148
Africa (EI),2013,,,,0.589,0.012,,1131.415,23.59,4412.846,92.009,1170.619,24.408,,320.256,6.677,383.246,7.991,36.891,0.769,2110.812,44.011,13.566,0.283,4796.092,346.355,7.222,2.151,0.045,9.794,0.204
Africa (EI),2014,,,,0.568,0.012,,1184.301,24.032,4520.241,91.726,1203.41,24.42,,336.394,6.826,407.756,8.274,35.859,0.728,2132.531,43.274,16.062,0.326,4927.998,371.897,7.547,5.164,0.105,13.708,0.278
Africa (EI),2015,,,,0.714,0.014,,1120.459,22.189,4639.401,91.876,1326.687,26.273,,324.032,6.417,410.208,8.124,31.622,0.626,2192.255,43.414,20.12,0.398,5049.609,378.586,7.497,9.723,0.193,23.996,0.475
Africa (EI),2016,,,,0.65,0.013,,1186.439,22.894,4765.635,91.962,1371.489,26.465,,312.725,6.035,416.569,8.038,38.6,0.745,2207.707,42.602,20.435,0.394,5182.204,377.97,7.294,14.24,0.275,29.92,0.577
Africa (EI),2017,,,,0.637,0.012,,1185.35,22.298,4869.091,91.595,1450.059,27.278,,333.388,6.272,446.786,8.405,36.246,0.682,2233.681,42.019,21.779,0.41,5315.877,410.541,7.723,18.51,0.348,36.227,0.681
Africa (EI),2018,,,,0.988,0.018,,1164.702,21.434,4965.162,91.373,1544.472,28.423,,354.023,6.515,468.771,8.627,29.4,0.541,2255.987,41.517,23.124,0.426,5433.932,439.371,8.086,22.178,0.408,39.059,0.719
Africa (EI),2019,,,,0.855,0.015,,1230.668,22.134,5057.132,90.956,1551.534,27.906,,364.746,6.56,502.825,9.044,33.521,0.603,2274.93,40.916,23.529,0.423,5559.957,469.304,8.441,29.347,0.528,50.826,0.914
Africa (EI),2020,,,,0.872,0.017,,1178.545,22.376,4740.021,89.995,1536.928,29.18,,388.309,7.373,526.955,10.005,24.957,0.474,2024.547,38.439,22.485,0.427,5266.976,501.998,9.531,40.155,0.762,50.177,0.953
Africa (EI),2021,,,,1.11,0.02,,1159.794,20.664,5052.782,90.027,1684.705,30.017,,398.662,7.103,559.718,9.973,31.023,0.553,2208.283,39.346,22.461,0.4,5612.5,528.695,9.42,46.854,0.835,59.609,1.062
Africa (EI),2022,,,,1.122,0.02,,1103.578,19.613,5058.223,89.895,1625.038,28.88,,408.593,7.262,568.603,10.105,25.268,0.449,2329.607,41.402,23.925,0.425,5626.826,543.335,9.656,47.402,0.842,62.294,1.107
Africa (Ember),2000,,,,,,566.187,,,,,,,238.11,,,,,,,,,,,,,,,,,
Africa (Ember),2001,,,,,,562.206,,,,,,,245.83,,,,,,,,,,,,,,,,,
Africa (Ember),2002,,,,,,558.939,,,,,,,258.42,,,,,,,,,,,,,,,,,
Africa (Ember),2003,,,,,,567.218,,,,,,,275.22,,,,,,,,,,,,,,,,,
Africa (Ember),2004,,,,,,561.706,,,,,,,289.43,,,,,,,,,,,,,,,,,
Africa (Ember),2005,,,,,,563.26,,,,,,,301.71,,,,,,,,,,,,,,,,,
Africa (Ember),2006,,,,,,564.755,,,,,,,315.06,,,,,,,,,,,,,,,,,
Africa (Ember),2007,,,,,,562.705,,,,,,,328.22,,,,,,,,,,,,,,,,,
Africa (Ember),2008,,,,,,558.776,,,,,,,331.22,,,,,,,,,,,,,,,,,
Africa (Ember),2009,,,,,,552.796,,,,,,,329.19,,,,,,,,,,,,,,,,,
Africa (Ember),2010,,,,,,542.157,,,,,,,359.51,,,,,,,,,,,,,,,,,
Africa (Ember),2011,,,,,,541.417,,,,,,,362.63,,,,,,,,,,,,,,,,,
Africa (Ember),2012,,,,,,540.555,,,,,,,375.88,,,,,,,,,,,,,,,,,
Africa (Ember),2013,,,,,,534.366,,,,,,,380.96,,,,,,,,,,,,,,,,,
Africa (Ember),2014,,,,,,527.273,,,,,,,389.56,,,,,,,,,,,,,,,,,
Africa (Ember),2015,,,,,,527.421,,,,,,,401.42,,,,,,,,,,,,,,,,,
Africa (Ember),2016,,,,,,522.515,,,,,,,401.83,,,,,,,,,,,,,,,,,
Africa (Ember),2017,,,,,,515.455,,,,,,,411.9,,,,,,,,,,,,,,,,,
Africa (Ember),2018,,,,,,509.705,,,,,,,415.42,,,,,,,,,,,,,,,,,
Africa (Ember),2019,,,,,,500.979,,,,,,,414.57,,,,,,,,,,,,,,,,,
Africa (Ember),2020,,,,,,492.638,,,,,,,397.81,,,,,,,,,,,,,,,,,
Africa (Ember),2021,,,,,,488.306,,,,,,,409.85,,,,,,,,,,,,,,,,,
Africa (Ember),2022,,,,,,491.693,,,,,,,440.37,,,,,,,,,,,,,,,,,
Algeria,1900,DZA,4721802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1901,DZA,4787149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1902,DZA,4859600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1903,DZA,4939332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1904,DZA,5020372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1905,DZA,5102742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1906,DZA,5186463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1907,DZA,5271557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1908,DZA,5358048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1909,DZA,5433528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1910,DZA,5497750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1911,DZA,5550464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1912,DZA,5591415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1913,DZA,5620343.0,10191437824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1914,DZA,5649420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1915,DZA,5678648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1916,DZA,5708027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1917,DZA,5737558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1918,DZA,5766569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1919,DZA,5802743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1920,DZA,5846192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1921,DZA,5897033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1922,DZA,5955381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1923,DZA,6021355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1924,DZA,6088060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1925,DZA,6155505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1926,DZA,6223696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1927,DZA,6292643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1928,DZA,6362353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1929,DZA,6441431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1930,DZA,6530132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1931,DZA,6628718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1932,DZA,6737455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1933,DZA,6856617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1934,DZA,6977885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1935,DZA,7101299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1936,DZA,7226895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1937,DZA,7354713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1938,DZA,7484792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1939,DZA,7613042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1940,DZA,7739370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1941,DZA,7863680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1942,DZA,7985870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1943,DZA,8105839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1944,DZA,8227611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1945,DZA,8351211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1946,DZA,8476669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1947,DZA,8604011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1948,DZA,8733267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1949,DZA,8871792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1950,DZA,9019866.0,19350554624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1951,DZA,9271741.0,19480383488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1952,DZA,9521703.0,20349999104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1953,DZA,9771686.0,20798191616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1954,DZA,10011548.0,22019014656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1955,DZA,10242297.0,22665783296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1956,DZA,10473167.0,24891404288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1957,DZA,10703259.0,27721039872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1958,DZA,10933788.0,28728694784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1959,DZA,11164451.0,33993146368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1960,DZA,11394309.0,36306128896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1961,DZA,11598615.0,31896877056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1962,DZA,11778265.0,25126164480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1963,DZA,11969449.0,31766970368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1964,DZA,12179097.0,33433417728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1965,DZA,12381262.0,35661975552.0,,,,0.814,3.278,23.65,95.237,7.431,29.922,,1.183,4.763,1.183,4.763,0.0,0.0,15.405,62.036,,,24.833,1.183,4.763,,,,
Algeria,1966,DZA,12613398.0,33932634112.0,,,,0.791,2.651,28.783,96.481,7.719,25.875,,1.05,3.519,1.05,3.519,0.0,0.0,20.273,67.955,,,29.833,1.05,3.519,,,,
Algeria,1967,DZA,12897121.0,37094768640.0,,,,0.605,2.141,27.035,95.708,7.488,26.51,,1.212,4.292,1.212,4.292,0.0,0.0,18.942,67.058,,,28.247,1.212,4.292,,,,
Algeria,1968,DZA,13190979.0,41423888384.0,,,,0.64,2.108,28.68,94.514,7.873,25.946,,1.665,5.486,1.665,5.486,0.0,0.0,20.167,66.46,,,30.345,1.665,5.486,,,,
Algeria,1969,DZA,13491022.0,45387460608.0,,,,0.814,2.427,32.472,96.817,10.352,30.864,,1.067,3.183,1.067,3.183,0.0,0.0,21.306,63.525,,,33.539,1.067,3.183,,,,
Algeria,1970,DZA,13795915.0,49945669632.0,,,,0.965,2.626,35.044,95.334,9.731,26.472,,1.715,4.666,1.715,4.666,0.0,0.0,24.348,66.236,,,36.759,1.715,4.666,,,,
Algeria,1971,DZA,14110269.0,45701218304.0,,,,0.267,0.673,38.757,97.544,11.049,27.809,,0.976,2.456,0.976,2.456,0.0,0.0,27.44,69.061,,,39.733,0.976,2.456,,,,
Algeria,1972,DZA,14439750.0,55293906944.0,,,,0.233,0.521,43.184,96.722,12.83,28.736,,1.464,3.278,1.464,3.278,0.0,0.0,30.121,67.464,,,44.648,1.464,3.278,,,,
Algeria,1973,DZA,14786473.0,57097850880.0,,,,0.267,0.502,51.027,95.824,17.859,33.538,,2.224,4.176,2.224,4.176,0.0,0.0,32.9,61.784,,,53.251,2.224,4.176,,,,
Algeria,1974,DZA,15153601.0,60577882112.0,,,,0.221,0.375,57.439,97.505,20.674,35.096,,1.47,2.495,1.47,2.495,0.0,0.0,36.544,62.034,,,58.909,1.47,2.495,,,,
Algeria,1975,DZA,15724698.0,64883814400.0,,,,0.279,0.397,69.4,98.622,28.49,40.486,,0.97,1.378,0.97,1.378,0.0,0.0,40.631,57.739,,,70.37,0.97,1.378,,,,
Algeria,1976,DZA,16500516.0,69150105600.0,,,,0.547,0.666,80.952,98.599,33.688,41.031,,1.15,1.401,1.15,1.401,0.0,0.0,46.718,56.902,,,82.102,1.15,1.401,,,,
Algeria,1977,DZA,17134196.0,75438030848.0,,,,0.709,0.786,89.417,99.118,35.901,39.796,,0.795,0.882,0.795,0.882,0.0,0.0,52.806,58.536,,,90.213,0.795,0.882,,,,
Algeria,1978,DZA,17632646.0,85103919104.0,,,,0.361,0.318,112.622,99.348,57.654,50.858,,0.739,0.652,0.739,0.652,0.0,0.0,54.608,48.172,,,113.361,0.739,0.652,,,,
Algeria,1979,DZA,18166982.0,92753895424.0,,,,0.837,0.564,147.68,99.421,81.524,54.883,,0.86,0.579,0.86,0.579,0.0,0.0,65.319,43.974,,,148.54,0.86,0.579,,,,
Algeria,1980,DZA,18739378.0,94481653760.0,,,,0.744,0.42,176.383,99.571,109.436,61.778,,0.76,0.429,0.76,0.429,0.0,0.0,66.202,37.372,,,177.143,0.76,0.429,,,,
Algeria,1981,DZA,19351356.0,96860520448.0,,,,0.523,0.243,214.104,99.497,142.257,66.109,,1.082,0.503,1.082,0.503,0.0,0.0,71.323,33.145,,,215.186,1.082,0.503,,,,
Algeria,1982,DZA,20000098.0,103073660928.0,,,,9.711,3.914,246.696,99.429,161.411,65.056,,1.416,0.571,1.416,0.571,0.0,0.0,75.573,30.459,,,248.112,1.416,0.571,,,,
Algeria,1983,DZA,20682110.0,108430385152.0,,,,8.664,3.198,270.272,99.744,176.715,65.217,,0.695,0.256,0.695,0.256,0.0,0.0,84.892,31.329,,,270.967,0.695,0.256,,,,
Algeria,1984,DZA,21393532.0,114406670336.0,,,,9.606,3.692,258.86,99.486,155.251,59.667,,1.337,0.514,1.337,0.514,0.0,0.0,94.002,36.127,,,260.196,1.337,0.514,,,,
Algeria,1985,DZA,22132910.0,120364212224.0,,,,10.025,3.822,260.386,99.272,153.807,58.639,,1.91,0.728,1.91,0.728,0.0,0.0,96.554,36.811,,,262.297,1.91,0.728,,,,
Algeria,1986,DZA,22882560.0,119145037824.0,,,,10.293,3.709,276.751,99.734,168.437,60.7,,0.739,0.266,0.739,0.266,0.0,0.0,98.021,35.324,,,277.491,0.739,0.266,,,,
Algeria,1987,DZA,23586098.0,118321217536.0,,,,12.305,4.315,283.693,99.483,172.288,60.416,,1.476,0.517,1.476,0.517,0.0,0.0,99.101,34.752,,,285.168,1.476,0.517,,,,
Algeria,1988,DZA,24243024.0,115821715456.0,,,,11.572,3.789,304.881,99.823,194.136,63.563,,0.541,0.177,0.541,0.177,0.0,0.0,99.173,32.471,,,305.422,0.541,0.177,,,,
Algeria,1989,DZA,24889516.0,119762436096.0,,,,9.781,3.292,296.4,99.775,182.683,61.495,,0.668,0.225,0.668,0.225,0.0,0.0,103.937,34.987,,,297.068,0.668,0.225,,,,
Algeria,1990,DZA,25518074.0,117843181568.0,,,,7.664,2.433,314.575,99.873,195.099,61.941,,0.399,0.127,0.399,0.127,0.0,0.0,111.812,35.499,0.0,0.0,314.974,0.399,0.127,0.0,0.0,0.0,0.0
Algeria,1991,DZA,26133906.0,121105154048.0,,,,7.908,2.534,311.229,99.722,192.692,61.742,,0.866,0.278,0.866,0.278,0.0,0.0,110.628,35.447,0.0,0.0,312.095,0.866,0.278,0.0,0.0,0.0,0.0
Algeria,1992,DZA,26748302.0,127982673920.0,,,,9.397,2.934,319.638,99.816,198.949,62.127,,0.588,0.184,0.588,0.184,0.0,0.0,111.293,34.754,0.0,0.0,320.227,0.588,0.184,0.0,0.0,0.0,0.0
Algeria,1993,DZA,27354326.0,130275762176.0,,,,7.653,2.568,296.951,99.65,178.544,59.915,,1.044,0.35,1.044,0.35,0.0,0.0,110.755,37.167,0.0,0.0,297.995,1.044,0.35,0.0,0.0,0.0,0.0
Algeria,1994,DZA,27937006.0,134279872512.0,,,,7.211,2.388,301.43,99.837,188.169,62.324,,0.491,0.163,0.491,0.163,0.0,0.0,106.051,35.125,0.0,0.0,301.921,0.491,0.163,0.0,0.0,0.0,0.0
Algeria,1995,DZA,28478024.0,145054695424.0,,,,7.211,2.303,312.574,99.818,202.221,64.578,,0.571,0.182,0.571,0.182,0.0,0.0,103.142,32.938,0.0,0.0,313.145,0.571,0.182,0.0,0.0,0.0,0.0
Algeria,1996,DZA,28984640.0,156579102720.0,,,,3.396,1.096,309.526,99.871,207.707,67.019,,0.399,0.129,0.399,0.129,0.0,0.0,98.422,31.757,0.0,0.0,309.925,0.399,0.129,0.0,0.0,0.0,0.0
Algeria,1997,DZA,29476030.0,164644454400.0,,,,5.955,1.999,297.638,99.926,194.04,65.145,,0.222,0.074,0.222,0.074,0.0,0.0,97.643,32.782,0.0,0.0,297.86,0.222,0.074,0.0,0.0,0.0,0.0
Algeria,1998,DZA,29924664.0,179962871808.0,,,,6.373,2.067,307.713,99.794,200.681,65.083,,0.636,0.206,0.636,0.206,0.0,0.0,100.659,32.644,0.0,0.0,308.349,0.636,0.206,0.0,0.0,0.0,0.0
Algeria,1999,DZA,30346086.0,193179811840.0,,,,6.827,2.192,310.834,99.807,205.109,65.859,,0.6,0.193,0.6,0.193,0.0,0.0,98.898,31.756,0.0,0.0,311.434,0.6,0.193,0.0,0.0,0.0,0.0
Algeria,2000,DZA,30774624.0,208554147840.0,,,508.162,5.641,1.881,299.786,99.947,191.013,63.683,12.14,0.16,0.053,0.16,0.053,,,103.132,34.384,0.0,0.0,299.946,0.16,0.053,0.0,0.0,0.0,0.0
Algeria,2001,DZA,31200984.0,223420301312.0,,,506.193,6.513,2.095,310.61,99.935,197.322,63.486,12.67,0.203,0.065,0.203,0.065,,,106.775,34.354,0.0,0.0,310.813,0.203,0.065,0.0,0.0,0.0,0.0
Algeria,2002,DZA,31624700.0,245360885760.0,,,507.308,8.548,2.655,321.784,99.948,194.839,60.518,13.19,0.166,0.052,0.166,0.052,,,118.397,36.775,0.0,0.0,321.951,0.166,0.052,0.0,0.0,0.0,0.0
Algeria,2003,DZA,32055882.0,273568645120.0,,,503.957,7.048,2.092,336.154,99.772,205.932,61.121,14.01,0.769,0.228,0.769,0.228,,,123.174,36.559,0.0,0.0,336.922,0.769,0.228,0.0,0.0,0.0,0.0
Algeria,2004,DZA,32510184.0,296773615616.0,,,503.232,8.408,2.404,349.055,99.793,211.899,60.581,14.79,0.723,0.207,0.723,0.207,,,128.747,36.808,0.0,0.0,349.778,0.723,0.207,0.0,0.0,0.0,0.0
Algeria,2005,DZA,32956690.0,326854475776.0,,,500.47,6.908,1.886,364.681,99.566,223.56,61.037,15.97,1.59,0.434,1.59,0.434,,,134.213,36.643,0.0,0.0,366.272,1.59,0.434,0.0,0.0,0.0,0.0
Algeria,2006,DZA,33435082.0,345705349120.0,,,503.623,10.258,2.705,378.601,99.837,228.497,60.255,16.68,0.619,0.163,0.619,0.163,,,139.846,36.877,0.0,0.0,379.22,0.619,0.163,0.0,0.0,0.0,0.0
Algeria,2007,DZA,33983836.0,371665207296.0,,,505.576,8.804,2.203,399.001,99.84,233.807,58.504,17.68,0.639,0.16,0.639,0.16,,,156.39,39.133,0.0,0.0,399.64,0.639,0.16,0.0,0.0,0.0,0.0
Algeria,2008,DZA,34569592.0,395658559488.0,,,505.948,8.804,2.079,422.762,99.812,244.042,57.617,19.14,0.795,0.188,0.795,0.188,,,169.916,40.116,0.0,0.0,423.557,0.795,0.188,0.0,0.0,0.0,0.0
Algeria,2009,DZA,35196040.0,418247671808.0,,,503.452,5.652,1.259,447.904,99.787,262.118,58.396,18.23,0.955,0.213,0.955,0.213,,,180.134,40.132,0.0,0.0,448.859,0.955,0.213,0.0,0.0,0.0,0.0
Algeria,2010,DZA,35856348.0,450705883136.0,,,503.605,3.605,0.821,438.489,99.885,253.272,57.694,21.65,0.48,0.109,0.505,0.115,,,181.612,41.37,0.0,0.0,438.995,0.505,0.115,0.025,0.006,0.0,0.0
Algeria,2011,DZA,36543548.0,482034778112.0,,,501.557,3.198,0.689,463.396,99.765,267.97,57.691,24.16,1.043,0.224,1.093,0.235,,,192.228,41.385,0.0,0.0,464.488,1.093,0.235,0.05,0.011,0.0,0.0
Algeria,2012,DZA,37260568.0,497923358720.0,,,499.629,3.396,0.669,506.532,99.775,298.741,58.845,26.97,1.067,0.21,1.14,0.225,,,204.395,40.261,0.0,0.0,507.672,1.14,0.225,0.073,0.014,0.0,0.0
Algeria,2013,DZA,38000628.0,511887736832.0,,,504.439,1.838,0.342,536.629,99.935,321.215,59.819,28.41,0.27,0.05,0.348,0.065,,,213.576,39.774,0.0,0.0,536.977,0.348,0.065,0.078,0.015,0.0,0.0
Algeria,2014,DZA,38760168.0,531308085248.0,,,505.298,2.082,0.355,584.925,99.882,360.918,61.631,30.52,0.523,0.089,0.688,0.118,,,221.925,37.896,0.0,0.0,585.613,0.688,0.118,0.163,0.028,0.003,0.0
Algeria,2015,DZA,39543148.0,551519125504.0,,,504.174,1.547,0.25,616.92,99.903,379.225,61.411,32.61,0.39,0.063,0.598,0.097,,,236.148,38.242,0.0,0.0,617.518,0.598,0.097,0.156,0.025,0.051,0.008
Algeria,2016,DZA,40339328.0,574696128512.0,,,503.969,0.57,0.092,616.096,99.854,385.962,62.555,33.65,0.193,0.031,0.9,0.146,,,229.564,37.207,0.0,0.0,616.996,0.9,0.146,0.656,0.106,0.051,0.008
